# MgF2 (Magnesium Fluoride) optical constants
# Source: Rodriguez-de Marcos et al. from refractiveindex.info
# Wavelength range: 30-2000 nm (converted from micrometers)
# Format: wavelength(nm)  n  k
#
# wl(nm)	n	k
1672.5	1.417039	0.000203
1679.8	1.417033	0.000202
1687.2	1.417027	0.000201
1694.6	1.417021	0.000200
1702.0	1.417015	0.000200
1709.5	1.417009	0.000199
1717.0	1.417004	0.000198
1724.5	1.416998	0.000197
1732.1	1.416992	0.000196
1739.7	1.416987	0.000195
1747.3	1.416981	0.000194
1755.0	1.416975	0.000194
1762.7	1.416970	0.000193
1770.4	1.416965	0.000192
1778.2	1.416960	0.000191
1786.0	1.416955	0.000190
1793.9	1.416950	0.000190
1801.7	1.416944	0.000189
1809.7	1.416939	0.000188
1817.6	1.416934	0.000187
1825.6	1.416929	0.000186
1833.6	1.416924	0.000185
1841.6	1.416919	0.000184
1849.7	1.416914	0.000183
1857.8	1.416909	0.000183
